num,list,cond,lang,type,sound_dir,phr,sent_code,mat,mat_num,emb_num,emb,cut,mat_f0_c,left,right,correct_img,correct_key,exp_num,image,image_alt,left_img,right_img,image_dir,cs,exp1_retrial.thisRepN,exp1_retrial.thisTrialN,exp1_retrial.thisN,exp1_retrial.thisIndex,exp1_trial_loop.thisRepN,exp1_trial_loop.thisTrialN,exp1_trial_loop.thisN,exp1_trial_loop.thisIndex,exp1_loop.thisRepN,exp1_loop.thisTrialN,exp1_loop.thisN,exp1_loop.thisIndex,exp2_retrial.thisRepN,exp2_retrial.thisTrialN,exp2_retrial.thisN,exp2_retrial.thisIndex,exp2_trial_loop.thisRepN,exp2_trial_loop.thisTrialN,exp2_trial_loop.thisN,exp2_trial_loop.thisIndex,exp2_loop.thisRepN,exp2_loop.thisTrialN,exp2_loop.thisN,exp2_loop.thisIndex,exp1_trial_key.started,exp1_trial_sound.started,exp1_trial_key.keys,exp1_trial_key.rt,exp1_key.started,exp1_key.keys,exp1_key.corr,exp1_key.rt,exp1_sound.started,exp2_trial_key.started,exp2_trial_sound.started,exp2_trial_key.keys,exp2_trial_key.rt,exp2_key.started,exp2_sound.started,exp2_key.keys,exp2_key.rt,participant,session,date,expName,psychopyVersion,frameRate,
98.0,l2,f,en,na,../audio/098.wav,,l2_f_en_na_098,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,7,7,2,,,,,,,,,,,,,,446.5699547090044,447.52809500066746,['lshift'],[1.7114663320026011],AJ,001,2023-04-05_13h35.33.691,exp_g1,2022.2.5,None,
29.0,l2,t,es,na,../audio/029.wav,,l2_t_es_na_029,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,8,8,43,,,,,,,,,,,,,,451.57056504199863,452.5285326666674,"['lshift', 'rshift']","[1.8643806660038535, 2.970209082006477]",AJ,001,2023-04-05_13h35.33.691,exp_g1,2022.2.5,None,
25.0,l2,t,es,na,../audio/025.wav,,l2_t_es_na_025,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,9,9,39,,,,,,,,,,,,,,456.5722437500008,457.52781183366847,"['lshift', 'rshift']","[1.9027152069975273, 2.7191040409961715]",AJ,001,2023-04-05_13h35.33.691,exp_g1,2022.2.5,None,
21.0,l2,t,es,na,../audio/021.wav,,l2_t_es_na_021,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,10,10,35,,,,,,,,,,,,,,461.572550375,462.5273960836678,"['lshift', 'rshift']","[1.6394114159993478, 2.3180713320034556]",AJ,001,2023-04-05_13h35.33.691,exp_g1,2022.2.5,None,
112.0,l2,f,se,na,../audio/112.wav,,l2_f_se_na_112,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,11,11,16,,,,,,,,,,,,,,466.57328183400386,467.52753679166585,"['rshift', 'lshift']","[1.6588491250004154, 2.341594999998051]",AJ,001,2023-04-05_13h35.33.691,exp_g1,2022.2.5,None,
100.0,l2,f,en,na,../audio/100.wav,,l2_f_en_na_100,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,12,12,4,,,,,,,,,,,,,,471.5724207919993,472.5371272506711,['lshift'],[1.5662342910000007],AJ,001,2023-04-05_13h35.33.691,exp_g1,2022.2.5,None,
162.0,l2,t,es,f0c,../audio/162.wav,,l2_t_es_f0c_162,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,13,13,46,,,,,,,,,,,,,,476.56969420899986,477.5278456256676,"['lshift', 'rshift']","[1.6725158750050468, 2.343021041000611]",AJ,001,2023-04-05_13h35.33.691,exp_g1,2022.2.5,None,
26.0,l2,t,es,na,../audio/026.wav,,l2_t_es_na_026,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,14,14,40,,,,,,,,,,,,,,481.57030350000423,482.5374012916693,"['lshift', 'rshift']","[1.662920998998743, 2.4313865410003928]",AJ,001,2023-04-05_13h35.33.691,exp_g1,2022.2.5,None,
117.0,l2,f,se,na,../audio/117.wav,,l2_f_se_na_117,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,15,15,21,,,,,,,,,,,,,,486.5705105419984,487.5374615836665,"['rshift', 'lshift']","[1.621636458003195, 2.5563088330018218]",AJ,001,2023-04-05_13h35.33.691,exp_g1,2022.2.5,None,
165.0,l2,t,es,f0c,../audio/165.wav,,l2_t_es_f0c_165,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,16,16,49,,,,,,,,,,,,,,491.57180125000014,492.5276438756666,"['lshift', 'rshift']","[1.7769492070074193, 2.6659063320039422]",AJ,001,2023-04-05_13h35.33.691,exp_g1,2022.2.5,None,
28.0,l2,t,es,na,../audio/028.wav,,l2_t_es_na_028,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,17,17,42,,,,,,,,,,,,,,496.5737284170027,497.53742045866625,"['lshift', 'rshift']","[1.614294166000036, 2.4058938740054145]",AJ,001,2023-04-05_13h35.33.691,exp_g1,2022.2.5,None,
130.0,l2,f,sp,na,../audio/130.wav,,l2_f_sp_na_130,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,18,18,34,,,,,,,,,,,,,,501.5700066249992,502.536326333666,['lshift'],[1.681154999001592],AJ,001,2023-04-05_13h35.33.691,exp_g1,2022.2.5,None,
170.0,l2,t,es,f0c,../audio/170.wav,,l2_t_es_f0c_170,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,19,19,54,,,,,,,,,,,,,,506.57231287500326,507.5276958756697,"['lshift', 'rshift']","[1.5362524990050588, 2.4278730820005876]",AJ,001,2023-04-05_13h35.33.691,exp_g1,2022.2.5,None,
24.0,l2,t,es,na,../audio/024.wav,,l2_t_es_na_024,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,20,20,38,,,,,,,,,,,,,,511.5717575840026,512.5372035416697,"['lshift', 'rshift']","[1.9921565409968025, 2.5662092080019647]",AJ,001,2023-04-05_13h35.33.691,exp_g1,2022.2.5,None,
27.0,l2,t,es,na,../audio/027.wav,,l2_t_es_na_027,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,21,21,41,,,,,,,,,,,,,,516.572092209004,517.5375210836685,"['lshift', 'rshift']","[1.9218712490037433, 2.3397950819999096]",AJ,001,2023-04-05_13h35.33.691,exp_g1,2022.2.5,None,
23.0,l2,t,es,na,../audio/023.wav,,l2_t_es_na_023,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,22,22,37,,,,,,,,,,,,,,521.5706300840029,522.537152375666,"['lshift', 'rshift']","[1.6512465409978176, 2.462451332001365]",AJ,001,2023-04-05_13h35.33.691,exp_g1,2022.2.5,None,
115.0,l2,f,se,na,../audio/115.wav,,l2_f_se_na_115,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,23,23,19,,,,,,,,,,,,,,526.570397209005,527.52779629167,"['rshift', 'lshift']","[1.712692874003551, 2.45608383200306]",AJ,001,2023-04-05_13h35.33.691,exp_g1,2022.2.5,None,
124.0,l2,f,sp,na,../audio/124.wav,,l2_f_sp_na_124,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,24,24,28,,,,,,,,,,,,,,531.5699737920004,532.5368045006655,['rshift'],[1.734177375001309],AJ,001,2023-04-05_13h35.33.691,exp_g1,2022.2.5,None,
168.0,l2,t,es,f0c,../audio/168.wav,,l2_t_es_f0c_168,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,25,25,52,,,,,,,,,,,,,,536.5716509589984,537.5369757506671,"['lshift', 'rshift']","[2.122324207004567, 3.0676266240043333]",AJ,001,2023-04-05_13h35.33.691,exp_g1,2022.2.5,None,
169.0,l2,t,es,f0c,../audio/169.wav,,l2_t_es_f0c_169,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,26,26,53,,,,,,,,,,,,,,541.5727783750044,542.5372539586717,"['lshift', 'rshift']","[1.8086435410004924, 2.8086385409987997]",AJ,001,2023-04-05_13h35.33.691,exp_g1,2022.2.5,None,
110.0,l2,f,en,na,../audio/110.wav,,l2_f_en_na_110,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,27,27,14,,,,,,,,,,,,,,546.5747962090027,547.537050041665,['lshift'],[1.807328791001055],AJ,001,2023-04-05_13h35.33.691,exp_g1,2022.2.5,None,
102.0,l2,f,en,na,../audio/102.wav,,l2_f_en_na_102,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,28,28,6,,,,,,,,,,,,,,551.5746110840046,552.5368899586649,['lshift'],[1.729651958004979],AJ,001,2023-04-05_13h35.33.691,exp_g1,2022.2.5,None,
161.0,l2,t,es,f0c,../audio/161.wav,,l2_t_es_f0c_161,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,29,29,45,,,,,,,,,,,,,,556.5728349170022,557.5367472916662,"['lshift', 'rshift']","[1.9707014990053722, 2.414019666000968]",AJ,001,2023-04-05_13h35.33.691,exp_g1,2022.2.5,None,
114.0,l2,f,se,na,../audio/114.wav,,l2_f_se_na_114,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,30,30,18,,,,,,,,,,,,,,561.5702151250007,562.5357072916706,['rshift'],[1.872146416004398],AJ,001,2023-04-05_13h35.33.691,exp_g1,2022.2.5,None,
30.0,l2,t,es,na,../audio/030.wav,,l2_t_es_na_030,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,31,31,44,,,,,,,,,,,,,,566.5727974590045,567.5355714166692,"['lshift', 'rshift']","[2.0016035829976317, 2.7031004579985165]",AJ,001,2023-04-05_13h35.33.691,exp_g1,2022.2.5,None,
22.0,l2,t,es,na,../audio/022.wav,,l2_t_es_na_022,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,32,32,36,,,,,,,,,,,,,,571.5703494590052,572.5367854166655,"['lshift', 'rshift']","[1.7169727079963195, 2.4833855830001994]",AJ,001,2023-04-05_13h35.33.691,exp_g1,2022.2.5,None,
164.0,l2,t,es,f0c,../audio/164.wav,,l2_t_es_f0c_164,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,33,33,48,,,,,,,,,,,,,,576.5727367090003,577.5368413756698,"['lshift', 'rshift']","[3.166634998997324, 3.3316680830030236]",AJ,001,2023-04-05_13h35.33.691,exp_g1,2022.2.5,None,
116.0,l2,f,se,na,../audio/116.wav,,l2_f_se_na_116,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,34,34,20,,,,,,,,,,,,,,581.5700077090005,582.5369882506677,['rshift'],[2.4218124160033767],AJ,001,2023-04-05_13h35.33.691,exp_g1,2022.2.5,None,
129.0,l2,f,sp,na,../audio/129.wav,,l2_f_sp_na_129,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,35,35,33,,,,,,,,,,,,,,586.5719551670045,587.53677595867,['rshift'],[2.4509128749996307],AJ,001,2023-04-05_13h35.33.691,exp_g1,2022.2.5,None,
166.0,l2,t,es,f0c,../audio/166.wav,,l2_t_es_f0c_166,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,36,36,50,,,,,,,,,,,,,,591.5715502500025,592.5364462086693,"['lshift', 'rshift']","[2.098806499001512, 3.073883206998289]",AJ,001,2023-04-05_13h35.33.691,exp_g1,2022.2.5,None,
106.0,l2,f,en,na,../audio/106.wav,,l2_f_en_na_106,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,37,37,10,,,,,,,,,,,,,,596.5699139999997,597.5367163336671,['lshift'],[2.611583707999671],AJ,001,2023-04-05_13h35.33.691,exp_g1,2022.2.5,None,
127.0,l2,f,sp,na,../audio/127.wav,,l2_f_sp_na_127,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,38,38,31,,,,,,,,,,,,,,601.5733552500024,602.5351271666698,['rshift'],[1.8172042070073076],AJ,001,2023-04-05_13h35.33.691,exp_g1,2022.2.5,None,
109.0,l2,f,en,na,../audio/109.wav,,l2_f_en_na_109,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,39,39,13,,,,,,,,,,,,,,606.5723291670001,607.5366489166665,['lshift'],[2.0150414160016226],AJ,001,2023-04-05_13h35.33.691,exp_g1,2022.2.5,None,
120.0,l2,f,se,na,../audio/120.wav,,l2_f_se_na_120,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,40,40,24,,,,,,,,,,,,,,611.5713122090019,612.5367080416656,['rshift'],[2.616246040997794],AJ,001,2023-04-05_13h35.33.691,exp_g1,2022.2.5,None,
99.0,l2,f,en,na,../audio/099.wav,,l2_f_en_na_099,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,41,41,3,,,,,,,,,,,,,,616.5692782090046,617.5365332506665,['lshift'],[1.8063295829997514],AJ,001,2023-04-05_13h35.33.691,exp_g1,2022.2.5,None,
97.0,l2,f,en,na,../audio/097.wav,,l2_f_en_na_097,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,42,42,1,,,,,,,,,,,,,,621.5691249590018,622.5359936256684,['lshift'],[1.7717482909938553],AJ,001,2023-04-05_13h35.33.691,exp_g1,2022.2.5,None,
126.0,l2,f,sp,na,../audio/126.wav,,l2_f_sp_na_126,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,43,43,30,,,,,,,,,,,,,,626.5710541670051,627.5362662916707,['rshift'],[1.8759135830041487],AJ,001,2023-04-05_13h35.33.691,exp_g1,2022.2.5,None,
103.0,l2,f,en,na,../audio/103.wav,,l2_f_en_na_103,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,44,44,7,,,,,,,,,,,,,,631.5691300420003,632.5348883336667,['lshift'],[1.4190300000045681],AJ,001,2023-04-05_13h35.33.691,exp_g1,2022.2.5,None,
111.0,l2,f,se,na,../audio/111.wav,,l2_f_se_na_111,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,45,45,15,,,,,,,,,,,,,,636.5699837920038,637.5365022506705,"['rshift', 'lshift']","[1.7434918319995631, 2.7444752489973325]",AJ,001,2023-04-05_13h35.33.691,exp_g1,2022.2.5,None,
163.0,l2,t,es,f0c,../audio/163.wav,,l2_t_es_f0c_163,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,46,46,47,,,,,,,,,,,,,,641.5714244170013,642.5363756666668,"['lshift', 'rshift']","[2.754862874004175, 3.4149294160015415]",AJ,001,2023-04-05_13h35.33.691,exp_g1,2022.2.5,None,
107.0,l2,f,en,na,../audio/107.wav,,l2_f_en_na_107,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,47,47,11,,,,,,,,,,,,,,646.5701853339997,647.5364217506688,['lshift'],[1.6220254580039182],AJ,001,2023-04-05_13h35.33.691,exp_g1,2022.2.5,None,
104.0,l2,f,en,na,../audio/104.wav,,l2_f_en_na_104,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,48,48,8,,,,,,,,,,,,,,651.5721042500008,652.5360376256688,['lshift'],[1.8313167489977786],AJ,001,2023-04-05_13h35.33.691,exp_g1,2022.2.5,None,
96.0,l2,f,en,na,../audio/096.wav,,l2_f_en_na_096,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,49,49,0,,,,,,,,,,,,,,656.5683297920041,657.5360807086656,['lshift'],[1.834829166000418],AJ,001,2023-04-05_13h35.33.691,exp_g1,2022.2.5,None,
118.0,l2,f,se,na,../audio/118.wav,,l2_f_se_na_118,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,1,,,,,,,,,,,,,,,,,,,,,0,50,50,22,,,,,,,,,,,,,,661.5697782089992,662.5360870006664,['rshift'],[1.7232119990076171],AJ,001,2023-04-05_13h35.33.691,exp_g1,2022.2.5,None,
108.0,l2,f,en,na,../audio/108.wav,,l2_f_en_na_108,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,51,51,12,,,,,,,,,,,,,,666.569109875003,667.5360427916714,['lshift'],[1.6938865830015857],AJ,001,2023-04-05_13h35.33.691,exp_g1,2022.2.5,None,
101.0,l2,f,en,na,../audio/101.wav,,l2_f_en_na_101,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,52,52,5,,,,,,,,,,,,,,671.5702345000027,672.5364861256714,['lshift'],[1.8464628319998155],AJ,001,2023-04-05_13h35.33.691,exp_g1,2022.2.5,None,
125,l2,f,sp,na,../audio/125.wav,,l2_f_sp_na_125,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,53,53,29,,,,,,,,,,,,,,676.5705036670042,677.5361438756702,['rshift'],[2.1351534579953295],AJ,001,2023-04-05_13h35.33.691,exp_g1,2022.2.5,None,
121.0,l2,f,sp,na,../audio/121.wav,,l2_f_sp_na_121,,,,,,,../image/america.png,../image/spain.png,,,2,america,spain,,,,None,,,,,,,,,,,,,,,,,,,,,0,54,54,25,,,,,,,,,,,,,,681.5685326669991,682.5350119166653,"['lshift', 'rshift']","[1.5369987080048304, 1.9272209990012925]",AJ,001,2023-04-05_13h35.33.691,exp_g1,2022.2.5,None,
