,num,list,cond,lang,type,mat_dur,correct_key,exp_num,cs,exp1_key.keys,exp1_key.rt,exp1_key.corr,exp2_key.keys,exp2_key.rt,participant,group,prof
1,11,l1,t,es,na,0.944375,,2,1,,NA,NA,"[""lshift""]",[3.9300000000000637],6,exp_g2,-16
2,12,l1,t,es,na,0.823703,,2,1,,NA,NA,"[""lshift"",""rshift""]","[3.247000000000071,3.4292000000477856]",6,exp_g2,-16
3,13,l1,t,es,na,1.352093,,2,1,,NA,NA,"[""lshift"",""rshift""]","[3.064600000023802,3.3804999999999836]",6,exp_g2,-16
4,14,l1,t,es,na,0.788685,,2,1,,NA,NA,"[""lshift""]",[2.94919999992851],6,exp_g2,-16
5,15,l1,t,es,na,0.882114,,2,1,,NA,NA,"[""lshift"",""rshift""]","[2.624300000071571,2.8324000000952765]",6,exp_g2,-16
6,16,l1,t,es,na,1.694902,,2,1,,NA,NA,"[""lshift"",""rshift""]","[3.74740000009524,4.116200000047684]",6,exp_g2,-16
7,17,l1,t,es,na,1.328805,,2,1,,NA,NA,"[""lshift"",""rshift""]","[2.598799999952348,3.0822999999523972]",6,exp_g2,-16
8,18,l1,t,es,na,0.900375,,2,1,,NA,NA,"[""lshift"",""rshift"",""rshift"",""rshift""]","[2.665899999976091,2.8990000000001146,2.9333999999762455,3.0153000000716474]",6,exp_g2,-16
9,19,l1,t,es,na,1.44153,,2,1,,NA,NA,"[""lshift"",""lshift"",""lshift""]","[4.328999999999951,4.6124999999999545,4.795300000071393]",6,exp_g2,-16
10,20,l1,t,es,na,0.99676,,2,1,,NA,NA,"[""lshift""]",[4.7805999999045525],6,exp_g2,-16
11,21,l2,t,es,na,0.704021,lshift,1,NA,lshift,2.4685,1,,,6,exp_g2,-16
12,22,l2,t,es,na,0.863963,rshift,1,NA,rshift,2.8365,1,,,6,exp_g2,-16
13,23,l2,t,es,na,0.806296,lshift,1,NA,rshift,2.8278,0,,,6,exp_g2,-16
14,24,l2,t,es,na,0.817267,rshift,1,NA,rshift,2.8472,1,,,6,exp_g2,-16
15,25,l2,t,es,na,0.909694,lshift,1,NA,rshift,2.6368,0,,,6,exp_g2,-16
16,26,l2,t,es,na,0.977641,rshift,1,NA,rshift,2.5987,1,,,6,exp_g2,-16
17,27,l2,t,es,na,0.619246,lshift,1,NA,lshift,2.3653,1,,,6,exp_g2,-16
18,28,l2,t,es,na,0.937816,rshift,1,NA,rshift,2.4808,1,,,6,exp_g2,-16
19,29,l2,t,es,na,1.122001,lshift,1,NA,rshift,2.9284,0,,,6,exp_g2,-16
20,30,l2,t,es,na,1.133667,rshift,1,NA,rshift,3.879,1,,,6,exp_g2,-16
21,61,l1,f,en,na,-,,2,NA,,NA,NA,"[""lshift""]",[2.5651000000239037],6,exp_g2,-16
22,62,l1,f,en,na,-,,2,NA,,NA,NA,"[""lshift""]",[2.2992999999523818],6,exp_g2,-16
23,63,l1,f,en,na,0.351376,,2,NA,,NA,NA,"[""lshift""]",[1.9656999999284608],6,exp_g2,-16
24,64,l1,f,en,na,0.428572,,2,NA,,NA,NA,"[""lshift""]",[2.6648999999761145],6,exp_g2,-16
25,65,l1,f,en,na,-,,2,NA,,NA,NA,"[""lshift""]",[2.508000000000038],6,exp_g2,-16
26,66,l1,f,en,na,0.780001,,2,NA,,NA,NA,"[""lshift""]",[3.194799999952238],6,exp_g2,-16
27,67,l1,f,en,na,0.950804,,2,NA,,NA,NA,"[""lshift""]",[2.749600000023861],6,exp_g2,-16
28,68,l1,f,en,na,0.600784,,2,NA,,NA,NA,"[""lshift"",""lshift"",""lshift"",""lshift""]","[0.21710000002371999,0.8666000000239364,1.83270000004768,2.4328999999761436]",6,exp_g2,-16
29,69,l1,f,en,na,-,,2,NA,,NA,NA,"[""lshift""]",[2.6483000000714583],6,exp_g2,-16
30,70,l1,f,en,na,-,,2,NA,,NA,NA,"[""lshift""]",[2.632100000023911],6,exp_g2,-16
31,71,l1,f,en,na,1.261129,,2,NA,,NA,NA,"[""lshift""]",[3.3968999999760854],6,exp_g2,-16
32,72,l1,f,en,na,0.83156,,2,NA,,NA,NA,"[""lshift""]",[2.189999999999941],6,exp_g2,-16
33,73,l1,f,en,na,0.877576,,2,NA,,NA,NA,"[""lshift""]",[2.771700000047531],6,exp_g2,-16
34,74,l1,f,en,na,0.396484,,2,NA,,NA,NA,"[""lshift""]",[2.4612999999523026],6,exp_g2,-16
35,75,l1,f,en,na,0.913493,,2,NA,,NA,NA,"[""lshift"",""rshift"",""lshift""]","[2.9156999999283926,3.1160999999046908,4.070599999904516]",6,exp_g2,-16
36,96,l2,f,en,na,-,rshift,1,NA,rshift,2.0859,1,,,6,exp_g2,-16
37,97,l2,f,en,na,-,lshift,1,NA,lshift,2.2997,1,,,6,exp_g2,-16
38,98,l2,f,en,na,0.376142,rshift,1,NA,rshift,2.2816,1,,,6,exp_g2,-16
39,99,l2,f,en,na,0.462405,lshift,1,NA,lshift,1.968,1,,,6,exp_g2,-16
40,100,l2,f,en,na,-,rshift,1,NA,rshift,2.2207,1,,,6,exp_g2,-16
41,101,l2,f,en,na,0.924484,lshift,1,NA,lshift,2.4701,1,,,6,exp_g2,-16
42,102,l2,f,en,na,1.021105,rshift,1,NA,rshift,2.5881,1,,,6,exp_g2,-16
43,103,l2,f,en,na,0.594925,lshift,1,NA,lshift,2.1179,1,,,6,exp_g2,-16
44,104,l2,f,en,na,-,rshift,1,NA,rshift,2.2067,1,,,6,exp_g2,-16
45,105,l2,f,en,na,-,lshift,1,NA,lshift,3.2294,1,,,6,exp_g2,-16
46,106,l2,f,en,na,1.203962,rshift,1,NA,rshift,2.8203,1,,,6,exp_g2,-16
47,107,l2,f,en,na,0.740095,lshift,1,NA,lshift,2.8047,1,,,6,exp_g2,-16
48,108,l2,f,en,na,0.818995,rshift,1,NA,rshift,2.5935,1,,,6,exp_g2,-16
49,109,l2,f,en,na,0.344097,lshift,1,NA,lshift,2.0239,1,,,6,exp_g2,-16
50,110,l2,f,en,na,0.973278,rshift,1,NA,rshift,2.5982,1,,,6,exp_g2,-16
51,141,l2,t,es,f0u,0.75509375,,2,1,,NA,NA,"[""lshift""]",[2.4662000000477065],6,exp_g2,-16
52,142,l2,t,es,f0u,0.73509375,,2,1,,NA,NA,"[""lshift"",""rshift""]","[2.9642999999523454,3.18129999995233]",6,exp_g2,-16
53,143,l2,t,es,f0u,1.55846875,,2,1,,NA,NA,"[""lshift""]",[2.958899999976097],6,exp_g2,-16
54,144,l2,t,es,f0u,0.69834375,,2,1,,NA,NA,"[""lshift""]",[4.048600000023839],6,exp_g2,-16
55,145,l2,t,es,f0u,0.825,,2,1,,NA,NA,"[""lshift"",""lshift"",""lshift"",""lshift"",""rshift"",""lshift""]","[-0.29720000004772373,0.06850000000008549,0.4520999999047035,0.752099999904658,2.63209999990454,4.947099999904594]",6,exp_g2,-16
56,146,l2,t,es,f0u,1.63628125,,2,1,,NA,NA,"[""lshift"",""rshift""]","[2.257399999976201,3.1900000000001683]",6,exp_g2,-16
57,147,l2,t,es,f0u,1.025125,,2,1,,NA,NA,"[""lshift"",""rshift""]","[2.9322000000477146,3.18029999995224]",6,exp_g2,-16
58,148,l2,t,es,f0u,0.739,,2,1,,NA,NA,"[""lshift"",""rshift""]","[3.181199999928367,3.431999999999789]",6,exp_g2,-16
59,149,l2,t,es,f0u,1.2804375,,2,1,,NA,NA,"[""lshift"",""rshift""]","[2.5157999999522644,2.91339999997615]",6,exp_g2,-16
60,150,l2,t,es,f0u,0.82653125,,2,1,,NA,NA,"[""lshift"",""rshift""]","[2.8138999999761154,3.6121000000238155]",6,exp_g2,-16
61,151,l1,t,es,f0c,0.7884375,lshift,1,NA,lshift,2.5715,1,,,6,exp_g2,-16
62,152,l1,t,es,f0c,0.92128125,rshift,1,NA,rshift,2.7087,1,,,6,exp_g2,-16
63,153,l1,t,es,f0c,0.77825,lshift,1,NA,rshift,2.9003,0,,,6,exp_g2,-16
64,154,l1,t,es,f0c,0.91259375,rshift,1,NA,lshift,3.0896,0,,,6,exp_g2,-16
65,155,l1,t,es,f0c,0.8595,lshift,1,NA,lshift,2.5102,1,,,6,exp_g2,-16
66,156,l1,t,es,f0c,0.974875,rshift,1,NA,rshift,3.4631,1,,,6,exp_g2,-16
67,157,l1,t,es,f0c,0.635125,lshift,1,NA,lshift,2.4634,1,,,6,exp_g2,-16
68,158,l1,t,es,f0c,0.9708125,rshift,1,NA,rshift,3.2887,1,,,6,exp_g2,-16
69,159,l1,t,es,f0c,1.1799375,lshift,1,NA,lshift,3.0736,1,,,6,exp_g2,-16
70,160,l1,t,es,f0c,1.108625,rshift,1,NA,rshift,2.967,1,,,6,exp_g2,-16